6/3/2020 | 13/12/54 | Igrac: V01D | IP: 192.168.1.2 
25/10/2020 | 6/56/43 | Igrac: Somi_Martinez | IP: 87.116.147.14 
25/10/2020 | 7/0/43 | Igrac: Beifu_Carter | IP: 85.10.51.86 
25/10/2020 | 7/0/43 | Igrac: Mirlok_Lakic | IP: 85.10.51.86 
25/10/2020 | 7/0/43 | Igrac: Laotik_Miller | IP: 85.10.51.86 
25/10/2020 | 7/0/44 | Igrac: Siltek_Roo | IP: 85.10.51.86 
25/10/2020 | 7/0/44 | Igrac: Lanuj_Jokic | IP: 85.10.51.86 
25/10/2020 | 7/0/45 | Igrac: Miana_Danteh | IP: 85.10.51.86 
25/10/2020 | 7/0/45 | Igrac: Kosna_Markovic | IP: 85.10.51.86 
25/10/2020 | 7/0/45 | Igrac: Lariki_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/0/45 | Igrac: Martek_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/0/46 | Igrac: Laosaka_Kosflovic | IP: 85.10.51.86 
25/10/2020 | 7/0/46 | Igrac: Banrok_Miller | IP: 85.10.51.86 
25/10/2020 | 7/0/46 | Igrac: Jalip_Johnson | IP: 85.10.51.86 
25/10/2020 | 7/0/46 | Igrac: Stele_Roo | IP: 85.10.51.86 
25/10/2020 | 7/0/47 | Igrac: Marsok_Usix | IP: 85.10.51.86 
25/10/2020 | 7/0/47 | Igrac: Nieka_Pavlovic | IP: 85.10.51.86 
25/10/2020 | 7/0/47 | Igrac: Cinnuj_Senju | IP: 85.10.51.86 
25/10/2020 | 7/0/48 | Igrac: Sille_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/0/48 | Igrac: Miacin_Markovic | IP: 85.10.51.86 
25/10/2020 | 7/0/48 | Igrac: Lafut_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/0/48 | Igrac: Bogpa_Dev | IP: 85.10.51.86 
25/10/2020 | 7/0/49 | Igrac: Cinmile_Cappone | IP: 85.10.51.86 
25/10/2020 | 7/0/49 | Igrac: Darmile_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/0/49 | Igrac: Fisi_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/0/49 | Igrac: Banriki_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/0/50 | Igrac: Bantik_Capone | IP: 85.10.51.86 
25/10/2020 | 7/0/50 | Igrac: Cinfut_Lule | IP: 85.10.51.86 
25/10/2020 | 7/0/50 | Igrac: Didle_Flox | IP: 85.10.51.86 
25/10/2020 | 7/0/51 | Igrac: Berok_Coco | IP: 85.10.51.86 
25/10/2020 | 7/0/51 | Igrac: Menlip_Original | IP: 85.10.51.86 
25/10/2020 | 7/0/51 | Igrac: Marpa_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/0/52 | Igrac: Laosok_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/0/52 | Igrac: Nira_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/0/52 | Igrac: Miraci_Lais | IP: 85.10.51.86 
25/10/2020 | 7/0/52 | Igrac: Olaeka_Majkovic | IP: 85.10.51.86 
25/10/2020 | 7/0/53 | Igrac: Moara_Roo | IP: 85.10.51.86 
25/10/2020 | 7/0/53 | Igrac: Olapa_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/0/53 | Igrac: Olana_Original | IP: 85.10.51.86 
25/10/2020 | 7/0/53 | Igrac: Cinbuf_Carter | IP: 85.10.51.86 
25/10/2020 | 7/0/54 | Igrac: Silko_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/0/54 | Igrac: Miale_Flox | IP: 85.10.51.86 
25/10/2020 | 7/0/54 | Igrac: Lasok_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/0/54 | Igrac: Mirmil_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/0/55 | Igrac: Mialos_Usix | IP: 85.10.51.86 
25/10/2020 | 7/0/55 | Igrac: Cinola_Usix | IP: 85.10.51.86 
25/10/2020 | 7/0/55 | Igrac: Ronrif_Dev | IP: 85.10.51.86 
25/10/2020 | 7/0/56 | Igrac: Kofbuf_Dev | IP: 85.10.51.86 
25/10/2020 | 7/0/56 | Igrac: Olaeka_Jokic | IP: 85.10.51.86 
25/10/2020 | 7/0/56 | Igrac: Koseka_Potix | IP: 85.10.51.86 
25/10/2020 | 7/0/57 | Igrac: Jasok_Danteh | IP: 85.10.51.86 
25/10/2020 | 7/0/57 | Igrac: Cinfut_Butigan | IP: 85.10.51.86 
25/10/2020 | 7/0/57 | Igrac: Cinna_Capone | IP: 85.10.51.86 
25/10/2020 | 7/0/58 | Igrac: Menle_Python | IP: 85.10.51.86 
25/10/2020 | 7/0/58 | Igrac: Silosaka_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/0/58 | Igrac: Menko_Auslander | IP: 85.10.51.86 
25/10/2020 | 7/0/59 | Igrac: Cimcin_Lais | IP: 85.10.51.86 
25/10/2020 | 7/0/59 | Igrac: Mirra_Original | IP: 85.10.51.86 
25/10/2020 | 7/0/59 | Igrac: Darrif_Cappone | IP: 85.10.51.86 
25/10/2020 | 7/1/0 | Igrac: Marsi_Potix | IP: 85.10.51.86 
25/10/2020 | 7/1/0 | Igrac: Lusok_Pavlovic | IP: 85.10.51.86 
25/10/2020 | 7/1/0 | Igrac: Mieka_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/1/0 | Igrac: Boglos_Roo | IP: 85.10.51.86 
25/10/2020 | 7/1/0 | Igrac: Bantik_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/1 | Igrac: Laorif_Capone | IP: 85.10.51.86 
25/10/2020 | 7/1/1 | Igrac: Darriki_Force | IP: 85.10.51.86 
25/10/2020 | 7/1/1 | Igrac: Didka_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/1 | Igrac: Miale_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/1/2 | Igrac: Menra_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/1/3 | Igrac: Olaeka_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/3 | Igrac: Fi_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/3 | Igrac: Miana_Thompson | IP: 85.10.51.86 
25/10/2020 | 7/1/4 | Igrac: Bogara_Python | IP: 85.10.51.86 
25/10/2020 | 7/1/4 | Igrac: Ronlok_Majkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/4 | Igrac: Mitik_Coco | IP: 85.10.51.86 
25/10/2020 | 7/1/5 | Igrac: Olamile_Otsutsuki | IP: 85.10.51.86 
25/10/2020 | 7/1/5 | Igrac: Mocko_Pavlovic | IP: 85.10.51.86 
25/10/2020 | 7/1/5 | Igrac: Lana_Majkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/5 | Igrac: Nirif_Majkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/6 | Igrac: Kosmile_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/7 | Igrac: Darbuf_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/1/7 | Igrac: Lufut_Otsutsuki | IP: 85.10.51.86 
25/10/2020 | 7/1/7 | Igrac: Sterif_Cibanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/8 | Igrac: Cinrok_Janos | IP: 85.10.51.86 
25/10/2020 | 7/1/8 | Igrac: Lurif_Potix | IP: 85.10.51.86 
25/10/2020 | 7/1/8 | Igrac: Lariki_Danteh | IP: 85.10.51.86 
25/10/2020 | 7/1/9 | Igrac: Bogsi_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/1/9 | Igrac: Beriki_Original | IP: 85.10.51.86 
25/10/2020 | 7/1/9 | Igrac: Laaci_Carter | IP: 85.10.51.86 
25/10/2020 | 7/1/10 | Igrac: Didsok_Potix | IP: 85.10.51.86 
25/10/2020 | 7/1/10 | Igrac: Koflok_Kosflovic | IP: 85.10.51.86 
25/10/2020 | 7/1/10 | Igrac: Miako_Usix | IP: 85.10.51.86 
25/10/2020 | 7/1/11 | Igrac: Miatik_Thompson | IP: 85.10.51.86 
25/10/2020 | 7/1/11 | Igrac: Olaeka_Johnson | IP: 85.10.51.86 
25/10/2020 | 7/1/12 | Igrac: Cinola_Auslander | IP: 85.10.51.86 
25/10/2020 | 7/1/12 | Igrac: Olaara_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/1/13 | Igrac: Mencin_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/13 | Igrac: Mole_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/14 | Igrac: Mocin_Dev | IP: 85.10.51.86 
25/10/2020 | 7/1/14 | Igrac: Mika_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/14 | Igrac: Kososaka_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/15 | Igrac: Mentik_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/1/15 | Igrac: Mosara_Butigan | IP: 85.10.51.86 
25/10/2020 | 7/1/15 | Igrac: Minuj_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/1/16 | Igrac: Silara_Roo | IP: 85.10.51.86 
25/10/2020 | 7/1/16 | Igrac: Marnuj_Original | IP: 85.10.51.86 
25/10/2020 | 7/1/16 | Igrac: Miara_Johnson | IP: 85.10.51.86 
25/10/2020 | 7/1/18 | Igrac: Kofaci_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/18 | Igrac: Olatek_Pawno | IP: 85.10.51.86 
25/10/2020 | 7/1/18 | Igrac: Siltik_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/1/19 | Igrac: Laoriki_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/1/19 | Igrac: Ja_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/19 | Igrac: Beifu_Lakic | IP: 85.10.51.86 
25/10/2020 | 7/1/20 | Igrac: Lacko_Dev | IP: 85.10.51.86 
25/10/2020 | 7/1/21 | Igrac: Laolok_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/1/21 | Igrac: Cinpa_Auslander | IP: 85.10.51.86 
25/10/2020 | 7/1/22 | Igrac: Kof_Dev | IP: 85.10.51.86 
25/10/2020 | 7/1/22 | Igrac: Miko_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/1/22 | Igrac: Miarok_Jokic | IP: 85.10.51.86 
25/10/2020 | 7/1/24 | Igrac: Lalok_Pawno | IP: 85.10.51.86 
25/10/2020 | 7/1/24 | Igrac: Laara_Auslander | IP: 85.10.51.86 
25/10/2020 | 7/1/24 | Igrac: Januj_Majkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/25 | Igrac: Lurok_Lule | IP: 85.10.51.86 
25/10/2020 | 7/1/25 | Igrac: Kosnuj_Pro | IP: 85.10.51.86 
25/10/2020 | 7/1/25 | Igrac: Berok_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/26 | Igrac: Mialip_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/1/26 | Igrac: Silara_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/1/26 | Igrac: Beeka_Otsutsuki | IP: 85.10.51.86 
25/10/2020 | 7/1/28 | Igrac: Mocin_Potix | IP: 85.10.51.86 
25/10/2020 | 7/1/28 | Igrac: Mennuj_Usix | IP: 85.10.51.86 
25/10/2020 | 7/1/28 | Igrac: Becin_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/1/29 | Igrac: Cimra_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/1/29 | Igrac: Mia_Cibanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/29 | Igrac: Menlok_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/1/31 | Igrac: Fiile_Original | IP: 85.10.51.86 
25/10/2020 | 7/1/31 | Igrac: Lasok_Python | IP: 85.10.51.86 
25/10/2020 | 7/1/31 | Igrac: Mareka_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/33 | Igrac: Silsi_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/1/33 | Igrac: Kofaci_Coco | IP: 85.10.51.86 
25/10/2020 | 7/1/33 | Igrac: Ronbuf_Roo | IP: 85.10.51.86 
25/10/2020 | 7/1/34 | Igrac: Nilok_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/1/34 | Igrac: Silrif_Butigan | IP: 85.10.51.86 
25/10/2020 | 7/1/35 | Igrac: Kosmile_Cappone | IP: 85.10.51.86 
25/10/2020 | 7/1/36 | Igrac: Menrok_Kosflovic | IP: 85.10.51.86 
25/10/2020 | 7/1/36 | Igrac: Cim_Lule | IP: 85.10.51.86 
25/10/2020 | 7/1/36 | Igrac: Silola_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/1/38 | Igrac: Laoola_Flox | IP: 85.10.51.86 
25/10/2020 | 7/1/38 | Igrac: Jalok_Miller | IP: 85.10.51.86 
25/10/2020 | 7/1/38 | Igrac: Banmile_Butigan | IP: 85.10.51.86 
25/10/2020 | 7/1/40 | Igrac: Jaosaka_Coco | IP: 85.10.51.86 
25/10/2020 | 7/1/40 | Igrac: Mareka_Flox | IP: 85.10.51.86 
25/10/2020 | 7/1/40 | Igrac: Besi_Lule | IP: 85.10.51.86 
25/10/2020 | 7/1/42 | Igrac: Kossok_Pawno | IP: 85.10.51.86 
25/10/2020 | 7/1/42 | Igrac: Beriki_Carter | IP: 85.10.51.86 
25/10/2020 | 7/1/43 | Igrac: Cincko_Capone | IP: 85.10.51.86 
25/10/2020 | 7/1/44 | Igrac: Kofcko_Markovic | IP: 85.10.51.86 
25/10/2020 | 7/1/44 | Igrac: Befut_Pawno | IP: 85.10.51.86 
25/10/2020 | 7/1/44 | Igrac: Laorok_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/1/45 | Igrac: Marcin_Thompson | IP: 85.10.51.86 
25/10/2020 | 7/1/45 | Igrac: Didile_Potix | IP: 85.10.51.86 
25/10/2020 | 7/1/45 | Igrac: Mosi_Cappone | IP: 85.10.51.86 
25/10/2020 | 7/1/47 | Igrac: Koscko_Butigan | IP: 85.10.51.86 
25/10/2020 | 7/1/47 | Igrac: Besi_Original | IP: 85.10.51.86 
25/10/2020 | 7/1/47 | Igrac: Bogcin_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/49 | Igrac: Nieka_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/1/49 | Igrac: Lalip_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/1/49 | Igrac: Molos_Swartz | IP: 85.10.51.86 
25/10/2020 | 7/1/50 | Igrac: Miafut_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/50 | Igrac: Beile_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/1/50 | Igrac: Kossi_Capone | IP: 85.10.51.86 
25/10/2020 | 7/1/51 | Igrac: Didsok_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/1/52 | Igrac: Lako_Dracin | IP: 85.10.51.86 
25/10/2020 | 7/1/52 | Igrac: Bera_Lule | IP: 85.10.51.86 
25/10/2020 | 7/1/53 | Igrac: Mirtek_Lais | IP: 85.10.51.86 
25/10/2020 | 7/1/54 | Igrac: Motek_Senju | IP: 85.10.51.86 
25/10/2020 | 7/1/54 | Igrac: Lu_Lule | IP: 85.10.51.86 
25/10/2020 | 7/1/55 | Igrac: Cimlok_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/1/55 | Igrac: Stesok_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/1/55 | Igrac: Sillos_Cibanovic | IP: 85.10.51.86 
25/10/2020 | 7/1/57 | Igrac: Momile_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/1/57 | Igrac: Marrif_Flox | IP: 85.10.51.86 
25/10/2020 | 7/1/57 | Igrac: Menra_Dracin | IP: 85.10.51.86 
25/10/2020 | 7/1/58 | Igrac: Lasi_Pawno | IP: 85.10.51.86 
25/10/2020 | 7/1/59 | Igrac: Fisok_Janos | IP: 85.10.51.86 
25/10/2020 | 7/2/1 | Igrac: Miriki_Dev | IP: 85.10.51.86 
25/10/2020 | 7/2/13 | Igrac: Nisara_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/2/14 | Igrac: Miara_Cibanovic | IP: 85.10.51.86 
25/10/2020 | 7/2/14 | Igrac: Mira_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/2/15 | Igrac: Kos_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/2/15 | Igrac: Bannuj_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/2/16 | Igrac: Laftik_Original | IP: 85.10.51.86 
25/10/2020 | 7/2/17 | Igrac: Luosaka_Kosflovic | IP: 85.10.51.86 
25/10/2020 | 7/2/17 | Igrac: Mirle_Original | IP: 85.10.51.86 
25/10/2020 | 7/2/18 | Igrac: Molos_Dev | IP: 85.10.51.86 
25/10/2020 | 7/2/18 | Igrac: Mosi_Johnson | IP: 85.10.51.86 
25/10/2020 | 7/2/30 | Igrac: Banifu_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/2/30 | Igrac: Luriki_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/2/30 | Igrac: Miasara_Dev | IP: 85.10.51.86 
25/10/2020 | 7/2/31 | Igrac: Nira_Usix | IP: 85.10.51.86 
25/10/2020 | 7/2/31 | Igrac: Lurok_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/2/32 | Igrac: Cinola_Danteh | IP: 85.10.51.86 
25/10/2020 | 7/2/32 | Igrac: Cimnuj_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/2/32 | Igrac: Laara_Janos | IP: 85.10.51.86 
25/10/2020 | 7/2/33 | Igrac: Stemil_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/2/33 | Igrac: Cimka_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/2/33 | Igrac: Miabuf_Thompson | IP: 85.10.51.86 
25/10/2020 | 7/2/34 | Igrac: Lapa_Miljkovic | IP: 85.10.51.86 
25/10/2020 | 7/2/35 | Igrac: Marile_Flox | IP: 85.10.51.86 
25/10/2020 | 7/2/35 | Igrac: Firiki_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/2/35 | Igrac: Ronara_Escobar | IP: 85.10.51.86 
25/10/2020 | 7/2/36 | Igrac: Bojrok_Coco | IP: 85.10.51.86 
25/10/2020 | 7/2/37 | Igrac: Marmil_Kosflovic | IP: 85.10.51.86 
25/10/2020 | 7/2/37 | Igrac: Koslos_Python | IP: 85.10.51.86 
25/10/2020 | 7/2/38 | Igrac: Cinrif_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/2/38 | Igrac: Marara_Butigan | IP: 85.10.51.86 
25/10/2020 | 7/2/39 | Igrac: Darsara_Usix | IP: 85.10.51.86 
25/10/2020 | 7/2/39 | Igrac: Bogtik_Force | IP: 85.10.51.86 
25/10/2020 | 7/2/39 | Igrac: Laftik_Cappone | IP: 85.10.51.86 
25/10/2020 | 7/2/40 | Igrac: Miatik_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/2/40 | Igrac: Lafpa_Pro | IP: 85.10.51.86 
25/10/2020 | 7/2/40 | Igrac: Fisok_Otsutsuki | IP: 85.10.51.86 
25/10/2020 | 7/2/41 | Igrac: Sillos_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/2/42 | Igrac: Cimle_Cibanovic | IP: 85.10.51.86 
25/10/2020 | 7/2/42 | Igrac: Cinlok_Miller | IP: 85.10.51.86 
25/10/2020 | 7/2/43 | Igrac: Olaka_Cibanovic | IP: 85.10.51.86 
25/10/2020 | 7/2/43 | Igrac: Cinsara_Majkovic | IP: 85.10.51.86 
25/10/2020 | 7/2/43 | Igrac: Olasi_Dinner | IP: 85.10.51.86 
25/10/2020 | 7/2/44 | Igrac: Marpa_Ryn | IP: 85.10.51.86 
25/10/2020 | 7/2/44 | Igrac: Mirifu_Jovanovic | IP: 85.10.51.86 
25/10/2020 | 7/2/44 | Igrac: Stesi_Force | IP: 85.10.51.86 
25/10/2020 | 7/2/44 | Igrac: Darsi_Python | IP: 85.10.51.86 
25/10/2020 | 7/2/45 | Igrac: Ronsok_Otsutsuki | IP: 85.10.51.86 
25/10/2020 | 7/2/45 | Igrac: Sillip_Lule | IP: 85.10.51.86 
25/10/2020 | 7/2/46 | Igrac: Silriki_Force | IP: 85.10.51.86 
25/10/2020 | 7/2/46 | Igrac: Miola_Bakugan | IP: 85.10.51.86 
25/10/2020 | 7/2/46 | Igrac: Bojmil_Python | IP: 85.10.51.86 
25/10/2020 | 7/2/46 | Igrac: Lusara_Markovic | IP: 85.10.51.86 
25/10/2020 | 7/2/47 | Igrac: Banlos_Pro | IP: 85.10.51.86 
25/10/2020 | 7/2/47 | Igrac: Steaci_Coco | IP: 85.10.51.86 
25/10/2020 | 7/2/47 | Igrac: Bansok_Dev | IP: 85.10.51.86 
25/10/2020 | 7/2/48 | Igrac: Marfut_Coco | IP: 85.10.51.86 
25/10/2020 | 7/2/48 | Igrac: Marmil_Wilson | IP: 85.10.51.86 
25/10/2020 | 7/2/48 | Igrac: Olana_Mixer | IP: 85.10.51.86 
25/10/2020 | 7/2/49 | Igrac: Martik_Otsutsuki | IP: 85.10.51.86 
25/10/2020 | 7/2/49 | Igrac: Bemile_Senju | IP: 85.10.51.86 
25/10/2020 | 7/8/44 | Igrac: Fox_Yungkulovski | IP: 178.223.226.73 
25/10/2020 | 7/11/42 | Igrac: Zidai_Diaz | IP: 87.116.166.29 
25/10/2020 | 7/17/50 | Igrac: Stulovic_Acillian | IP: 109.93.77.109 
25/10/2020 | 7/18/0 | Igrac: V01D | IP: 109.93.8.152 
25/10/2020 | 7/24/15 | Igrac: jasonR | IP: 31.223.133.88 
25/10/2020 | 7/24/19 | Igrac: Nikola_Vujanovic | IP: 188.120.119.205 
25/10/2020 | 7/28/8 | Igrac: Mackenzi_Wright | IP: 37.203.115.107 
25/10/2020 | 7/28/46 | Igrac: Twistzz_Sarrabuzzi | IP: 178.220.205.188 
25/10/2020 | 7/32/23 | Igrac: Johny_Hernandez | IP: 109.175.98.8 
25/10/2020 | 7/39/41 | Igrac: Twistzz_Sarrabuzzi | IP: 178.220.205.188 
25/10/2020 | 7/41/17 | Igrac: Ajdin_Cappone | IP: 31.176.166.188 
25/10/2020 | 7/42/32 | Igrac: Mateja_Brown | IP: 24.135.224.242 
25/10/2020 | 7/43/12 | Igrac: Aleksandar_Shaolin | IP: 212.200.181.156 
25/10/2020 | 7/43/20 | Igrac: Ahmed_Pacowsky | IP: 109.175.100.129 
25/10/2020 | 7/55/8 | Igrac: Mackenzi_Wright | IP: 37.203.115.107 
25/10/2020 | 7/55/36 | Igrac: Leon_Williams | IP: 62.113.15.113 
25/10/2020 | 7/55/42 | Igrac: Matthew_Chevalievsky | IP: 87.116.147.14 
25/10/2020 | 7/57/7 | Igrac: Matthew_Chevalievsky | IP: 87.116.147.14 
25/10/2020 | 7/58/0 | Igrac: Xavi | IP: 37.220.64.119 
25/10/2020 | 8/8/51 | Igrac: Vladimir_Samoskin | IP: 85.249.43.63 
25/10/2020 | 8/9/54 | Igrac: Ilija_Sindjelic | IP: 94.250.66.7 
25/10/2020 | 8/11/47 | Igrac: Ilija_Sindjelic | IP: 94.250.66.6 
25/10/2020 | 8/15/48 | Igrac: Exec_Wild | IP: 141.138.50.118 
25/10/2020 | 8/26/45 | Igrac: Blazic_Destigo | IP: 212.200.247.69 
25/10/2020 | 8/27/29 | Igrac: Exec_Wild | IP: 141.138.50.118 
25/10/2020 | 8/28/28 | Igrac: Staklenzi_Wright | IP: 195.222.63.114 
25/10/2020 | 8/29/42 | Igrac: tkd | IP: 31.217.5.165 
25/10/2020 | 8/31/1 | Igrac: Olxx_Pacowsky | IP: 109.175.105.135 
25/10/2020 | 8/32/17 | Igrac: Blazic_Destigo | IP: 212.200.247.69 
25/10/2020 | 8/32/42 | Igrac: Nikola_Vujanovic | IP: 188.120.119.205 
25/10/2020 | 8/35/24 | Igrac: Stefke_Boss | IP: 188.2.23.176 
25/10/2020 | 8/35/40 | Igrac: Leonardo_Zakhaev | IP: 128.65.111.8 
25/10/2020 | 8/36/25 | Igrac: Remi_Trb | IP: 93.86.237.16 
25/10/2020 | 8/38/31 | Igrac: Fox_Syrpznk | IP: 92.36.183.32 
25/10/2020 | 8/39/18 | Igrac: Exec_Wild | IP: 141.138.50.118 
25/10/2020 | 8/41/14 | Igrac: Mile_Panika | IP: 185.84.146.18 
25/10/2020 | 8/41/21 | Igrac: dandaman | IP: 109.175.96.27 
25/10/2020 | 8/42/7 | Igrac: Staklenzi_Wright | IP: 195.222.63.114 
25/10/2020 | 8/48/18 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 8/48/43 | Igrac: Ilija_Sindjelic | IP: 94.250.66.7 
25/10/2020 | 8/50/6 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 8/51/40 | Igrac: Staklenzi_Wright | IP: 195.222.63.114 
25/10/2020 | 8/52/17 | Igrac: Stefan_Benzin | IP: 77.243.31.109 
25/10/2020 | 8/52/38 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 8/53/0 | Igrac: Exec_Wild | IP: 141.138.50.118 
25/10/2020 | 8/53/5 | Igrac: Ahmed_Pacowsky | IP: 109.175.100.129 
25/10/2020 | 8/53/18 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 8/54/45 | Igrac: Adis_Pacowsky | IP: 46.163.63.206 
25/10/2020 | 8/56/41 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 8/57/39 | Igrac: Pacho_Thug | IP: 93.86.144.136 
25/10/2020 | 8/57/58 | Igrac: Karter_Vest | IP: 109.175.43.215 
25/10/2020 | 8/58/44 | Igrac: Roma_Diaz | IP: 5.62.62.42 
25/10/2020 | 8/59/6 | Igrac: Olxx_Pacowsky | IP: 109.175.105.135 
25/10/2020 | 9/0/12 | Igrac: Roma_Diaz | IP: 5.62.62.42 
25/10/2020 | 9/0/29 | Igrac: Olxx_Pacowsky | IP: 109.175.105.135 
25/10/2020 | 9/2/25 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 9/2/37 | Igrac: Moskri_Peconi | IP: 213.161.3.13 
25/10/2020 | 9/4/20 | Igrac: Don_Martinez | IP: 93.87.200.141 
25/10/2020 | 9/5/13 | Igrac: James_Wright | IP: 178.221.183.180 
25/10/2020 | 9/5/36 | Igrac: Mekovski_Cappone | IP: 78.3.23.236 
25/10/2020 | 9/6/31 | Igrac: Gambino_Wild | IP: 31.45.230.147 
25/10/2020 | 9/6/51 | Igrac: Tom_Hiddleston | IP: 14.241.183.60 
25/10/2020 | 9/7/0 | Igrac: Moskri_Peconi | IP: 213.161.3.13 
25/10/2020 | 9/7/35 | Igrac: Exec_Wild | IP: 141.138.50.118 
25/10/2020 | 9/7/39 | Igrac: Moskri | IP: 213.161.3.13 
25/10/2020 | 9/9/32 | Igrac: Gambino_Wild | IP: 31.45.230.147 
25/10/2020 | 9/10/10 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 9/10/53 | Igrac: Exec_Wild | IP: 141.138.50.118 
25/10/2020 | 9/11/31 | Igrac: Xavi | IP: 37.220.64.119 
25/10/2020 | 9/12/31 | Igrac: Roma_Diaz | IP: 188.124.194.214 
25/10/2020 | 9/18/33 | Igrac: Olxx_Pacowsky | IP: 109.175.105.135 
25/10/2020 | 9/19/31 | Igrac: Domi | IP: 46.35.134.55 
25/10/2020 | 9/19/53 | Igrac: Mekovski_Cappone | IP: 78.3.23.236 
25/10/2020 | 9/21/31 | Igrac: Exec_Wild | IP: 141.138.50.118 
